,year,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,ac,solrad
2568,2017,39.46688,-3.523135,22.97252747252749,10.386538461538455,309.40000000000003,307.6,1.33,477.0,0 days 12:15:33.791208791,17.147527472527464,33.20274725274725,200.59504132231405,6720.4,1521.9999999999998,529.0,6392.298656651283,5.301382010495533
2569,2017,39.95749,-3.930584,23.590659340659347,10.662362637362646,326.90000000000003,326.70000000000005,0.14,528.0,0 days 12:15:40.714285714,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1482.38,529.0,6392.298656651283,5.301382010495533
2570,2017,39.89419,-4.546063,23.48681318681316,11.15439560439561,340.1,340.1,0.0,584.0,0 days 12:15:36.923076923,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1420.6,529.0,6392.298656651283,5.301382010495533
2571,2017,39.63566,-3.791711,22.314010989010992,10.0804945054945,318.30000000000007,317.00000000000006,1.0499999999999998,533.0,0 days 12:15:33.461538461,16.001098901098896,32.44230769230771,200.21823204419888,6673.099999999999,1474.07,529.0,6392.298656651283,5.301382010495533
2572,2017,40.06594,-4.369346,23.205769230769224,10.486538461538467,320.29999999999995,320.2,0.07,520.0,0 days 12:15:43.681318681,14.134340659340658,31.794780219780225,170.6094182825485,6672.629999999999,1445.39,529.0,6392.298656651283,5.301382010495533
2573,2017,39.56305,-3.935732,21.53763736263735,9.737362637362638,366.4,363.3,2.45,575.0,0 days 12:15:31.153846153,14.544780219780218,35.32637362637364,191.8527777777778,6610.380000000001,1407.9,529.0,6392.298656651283,5.301382010495533
2574,2017,40.09016,-4.793577,22.05879120879121,10.114560439560435,467.00000000000006,466.50000000000006,0.42,700.0,0 days 12:15:43.516483516,13.759615384615367,31.946428571428577,166.88980716253442,6589.370000000001,1363.05,664.0,6266.304625998432,5.079303485604518
2575,2017,39.71626,-3.81166,22.314010989010992,10.0804945054945,318.30000000000007,317.00000000000006,1.0499999999999998,533.0,0 days 12:15:34.450549450,16.001098901098896,32.44230769230771,200.21823204419888,6673.099999999999,1474.07,529.0,6392.298656651283,5.301382010495533
2576,2017,39.94268,-4.43835,22.34423076923076,10.008241758241764,340.1,340.1,0.0,584.0,0 days 12:15:40.054945054,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1387.9900000000002,529.0,6392.298656651283,5.301382010495533
2577,2017,39.69421,-4.021279,22.231043956043955,9.982142857142858,331.9,329.1,2.17,532.0,0 days 12:15:34.285714285,15.55274725274727,34.18681318681317,199.3038674033149,6657.59,1460.61,529.0,6392.298656651283,5.301382010495533
