,altitude,ac,solrad,lat,longitude
21740,154.0,3968.428760057808,3.298508888179018,47.4705,8.3164
21742,154.0,3968.428760057808,3.298508888179018,47.479,8.2184
21743,178.0,3717.971936731796,3.186557027220152,46.9032,8.3942
21744,154.0,3968.428760057808,3.298508888179018,47.2557,7.8163
21745,178.0,3717.971936731796,3.186557027220152,46.0824,7.9572
21746,238.0,3732.763491650334,3.184953766130462,46.6128,9.1779
21747,605.0,6942.925958249855,6.00555228512198,33.8012,36.6828
21748,605.0,6942.925958249855,6.00555228512198,35.2308,40.0672
21749,605.0,6942.925958249855,6.00555228512198,35.2308,-77.5525
21750,605.0,6942.925958249855,6.00555228512198,34.959,36.661
21751,605.0,6942.925958249855,6.00555228512198,36.1743,37.4401
21752,605.0,6942.925958249855,6.00555228512198,36.1743,-99.3492
21753,605.0,6942.925958249855,6.00555228512198,36.1763,37.437
21754,605.0,6942.925958249855,6.00555228512198,35.8853,38.7472
21755,605.0,6942.925958249855,6.00555228512198,35.8853,-84.3003
21756,605.0,6942.925958249855,6.00555228512198,35.2132,26.2265
21757,605.0,6942.925958249855,6.00555228512198,35.2132,35.965
21758,605.0,6942.925958249855,6.00555228512198,35.1715,35.927
21759,605.0,6942.925958249855,6.00555228512198,33.2698,36.3278
21760,605.0,6942.925958249855,6.00555228512198,34.7184,36.6326
21761,605.0,6942.925958249855,6.00555228512198,34.7184,-112.429
21762,605.0,6942.925958249855,6.00555228512198,34.4662,36.7834
21763,605.0,6942.925958249855,6.00555228512198,35.263,36.585
21764,1361.0,4904.959255219694,4.104519273132335,37.0025,42.0698
21765,605.0,6942.925958249855,6.00555228512198,35.8722,38.5667
21766,605.0,6942.925958249855,6.00555228512198,36.3814,38.1833
21767,605.0,6942.925958249855,6.00555228512198,33.4214,36.6889
21768,605.0,6942.925958249855,6.00555228512198,33.4186,36.6861
21769,605.0,6942.925958249855,6.00555228512198,35.737,36.362
21770,6.0,4383.067591040551,3.802661076091988,23.3167,121.4566
21771,6.0,4383.067591040551,3.802661076091988,24.101,120.391
21772,6.0,4383.067591040551,3.802661076091988,24.0929,120.5608
21773,6.0,4383.067591040551,3.802661076091988,23.5072,120.4352
21774,6.0,4383.067591040551,3.802661076091988,25.2861,121.5874
21775,6.0,4383.067591040551,3.802661076091988,22.8554,120.535
21776,6.0,4383.067591040551,3.802661076091988,23.8542,120.8701
21777,6.0,4383.067591040551,3.802661076091988,25.027,121.048
21778,6.0,4383.067591040551,3.802661076091988,23.3979,121.3603
21780,6.0,4383.067591040551,3.802661076091988,23.3979,121.3603
21782,6.0,4383.067591040551,3.802661076091988,24.3078,121.7635
21783,6.0,4383.067591040551,3.802661076091988,24.3108,120.7214
21784,6.0,4383.067591040551,3.802661076091988,25.1572,121.7398
21785,6.0,4383.067591040551,3.802661076091988,23.5186,120.3749
21786,21.79999923706055,4377.978788096242,3.699911604138459,22.8558,120.1972
21787,21.79999923706055,4377.978788096242,3.699911604138459,22.8519,120.1991
21788,21.79999923706055,4377.978788096242,3.699911604138459,22.7016,120.335
21789,21.79999923706055,4377.978788096242,3.699911604138459,23.58,87.2043
21790,21.79999923706055,4377.978788096242,3.699911604138459,23.58,120.2
21791,6.0,4383.067591040551,3.802661076091988,25.2025,121.6629
21792,6.0,4383.067591040551,3.802661076091988,25.1195,121.299
21793,6.0,4383.067591040551,3.802661076091988,23.1363,120.4883
21794,6.0,4383.067591040551,3.802661076091988,21.9589,120.7501
21795,21.79999923706055,4377.978788096242,3.699911604138459,23.8033,120.1902
21796,6.0,4383.067591040551,3.802661076091988,24.614,120.7874
21797,6.0,4383.067591040551,3.802661076091988,23.8544,120.8705
21798,6.0,4383.067591040551,3.802661076091988,23.8364,120.8678
21799,21.79999923706055,4377.978788096242,3.699911604138459,22.601,120.2995
21800,6.0,4383.067591040551,3.802661076091988,24.4408,120.8124
21801,6.0,4383.067591040551,3.802661076091988,24.205,120.618
21802,6.0,4383.067591040551,3.802661076091988,24.7572,121.1911
21803,6.0,4383.067591040551,3.802661076091988,23.8117,120.8539
21804,6.0,4383.067591040551,3.802661076091988,23.8693,121.5097
21805,6.0,4383.067591040551,3.802661076091988,24.0783,120.4116
21806,6.0,4383.067591040551,3.802661076091988,24.2033,121.0071
21807,6.0,4383.067591040551,3.802661076091988,24.2131,120.485
21809,6.0,4383.067591040551,3.802661076091988,24.2131,120.485
21811,21.79999923706055,4377.978788096242,3.699911604138459,22.5353,120.3368
21812,6.0,4383.067591040551,3.802661076091988,24.4905,120.6694
21813,6.0,4383.067591040551,3.802661076091988,24.8858,120.9964
21814,458.0,6082.185325028935,5.30144434361893,38.2674,69.1237
21815,458.0,6082.185325028935,5.30144434361893,38.6106,68.7726
21816,458.0,6082.185325028935,5.30144434361893,38.6106,-89.3583
21817,458.0,6082.185325028935,5.30144434361893,37.8839,68.937
21818,458.0,6082.185325028935,5.30144434361893,40.2759,69.815
21819,1291.0,5934.230421506119,5.050440374121844,37.4897,71.553
21820,458.0,6082.185325028935,5.30144434361893,38.3717,69.3481
21821,458.0,6082.185325028935,5.30144434361893,38.0435,69.0583
21822,458.0,6082.185325028935,5.30144434361893,38.586,68.7785
21823,458.0,6082.185325028935,5.30144434361893,38.6122,68.7767
21824,458.0,6082.185325028935,5.30144434361893,38.296,68.932
21825,579.0,4805.80022772052,4.251798793027056,-5.2981,-35.9164
21826,579.0,4805.80022772052,4.251798793027056,-5.2981,38.6041
21827,55.0,5072.348551314525,4.442474748176338,-6.6741,39.1873
21828,55.0,5072.348551314525,4.442474748176338,-6.6741,39.1843
21829,579.0,4805.80022772052,4.251798793027056,-7.6354,36.8837
21830,579.0,4805.80022772052,4.251798793027056,-8.575,35.8513
21831,579.0,4805.80022772052,4.251798793027056,-7.1363,35.9838
21832,55.0,5072.348551314525,4.442474748176338,-10.26,40.041
21833,1493.0,5256.831965379341,4.595405346667252,-2.524,32.9662
21834,1000.0,5110.295240687491,4.507048212958986,-3.8213,37.4679
21835,55.0,5072.348551314525,4.442474748176338,-5.3491,38.6503
21836,55.0,5072.348551314525,4.442474748176338,-6.6741,39.1873
21837,55.0,5072.348551314525,4.442474748176338,-6.6741,39.1843
21838,55.0,5072.348551314525,4.442474748176338,-6.7945,39.2086
21839,12.0,5342.523177695331,4.742020198540463,13.8283,100.6798
21840,12.0,5342.523177695331,4.742020198540463,13.4191,101.0272
21841,12.0,5342.523177695331,4.742020198540463,11.425,99.565
21842,12.0,5342.523177695331,4.742020198540463,14.5894,100.4761
21843,12.0,5342.523177695331,4.742020198540463,13.9745,100.5649
21844,12.0,5342.523177695331,4.742020198540463,12.6448,101.1605
21845,12.0,5342.523177695331,4.742020198540463,15.4211,38.9221
21846,12.0,5342.523177695331,4.742020198540463,15.4211,101.6985
21847,12.0,5342.523177695331,4.742020198540463,15.445,101.7882
21848,12.0,5342.523177695331,4.742020198540463,16.0488,100.7428
21849,12.0,5342.523177695331,4.742020198540463,14.4418,100.481
21850,12.0,5342.523177695331,4.742020198540463,13.492,100.8416
21851,5.0,4770.550224034637,4.18557603126112,6.1555,101.273
21852,12.0,5342.523177695331,4.742020198540463,13.501,101.0253
21853,12.0,5342.523177695331,4.742020198540463,14.3215,100.3025
21854,12.0,5342.523177695331,4.742020198540463,14.169,100.553
21855,12.0,5342.523177695331,4.742020198540463,14.1691,100.5528
21856,12.0,5342.523177695331,4.742020198540463,17.2426,98.9723
21857,12.0,5342.523177695331,4.742020198540463,13.964,101.833
21858,12.0,5342.523177695331,4.742020198540463,13.0505,101.0859
21859,12.0,5342.523177695331,4.742020198540463,14.6592,102.6147
21860,12.0,5342.523177695331,4.742020198540463,14.6996,102.4787
21861,12.0,5342.523177695331,4.742020198540463,14.7615,103.0633
21862,12.0,5342.523177695331,4.742020198540463,12.7014,101.1258
21863,12.0,5342.523177695331,4.742020198540463,12.7547,101.1637
21864,12.0,5342.523177695331,4.742020198540463,13.5758,101.003
21865,12.0,5342.523177695331,4.742020198540463,14.5396,101.0783
21866,4.0,4808.988761212911,4.240488857732238,6.9553,100.7076
21867,12.0,5342.523177695331,4.742020198540463,14.849,99.809
21868,631.9000244140625,4308.788758717558,3.872649118045175,20.1684,100.0202
21869,12.0,5342.523177695331,4.742020198540463,14.3552,99.4692
21870,12.0,5342.523177695331,4.742020198540463,16.5362,101.65
21871,12.0,5342.523177695331,4.742020198540463,10.5032,99.1452
21872,12.0,5342.523177695331,4.742020198540463,10.5032,-71.649
21873,12.0,5342.523177695331,4.742020198540463,14.936,100.936
21874,12.0,5342.523177695331,4.742020198540463,14.9286,100.1426
21875,12.0,5342.523177695331,4.742020198540463,14.0977,100.5727
21876,12.0,5342.523177695331,4.742020198540463,13.0013,101.1361
21877,12.0,5342.523177695331,4.742020198540463,12.6779,101.1356
21880,12.0,5342.523177695331,4.742020198540463,12.6971,101.1191
21881,12.0,5342.523177695331,4.742020198540463,12.694,101.1452
21882,12.0,5342.523177695331,4.742020198540463,12.6779,101.1356
21885,12.0,5342.523177695331,4.742020198540463,12.6779,101.1356
21888,12.0,5342.523177695331,4.742020198540463,13.0536,101.0857
21889,12.0,5342.523177695331,4.742020198540463,17.509,76.994
21890,12.0,5342.523177695331,4.742020198540463,17.509,99.795
21891,4.0,4808.988761212911,4.240488857732238,6.9828,100.4802
21892,12.0,5342.523177695331,4.742020198540463,12.8789,100.971
21893,12.0,5342.523177695331,4.742020198540463,14.482,101.021
21894,12.0,5342.523177695331,4.742020198540463,15.1771,101.4514
21895,12.0,5342.523177695331,4.742020198540463,14.3333,99.7088
21896,12.0,5342.523177695331,4.742020198540463,14.605,101.0259
21897,91.0,3791.416458255166,3.361943082866413,15.1976,105.3653
21898,4.0,4808.988761212911,4.240488857732238,9.2357,99.8593
21899,12.0,5342.523177695331,4.742020198540463,14.6593,101.3946
21900,12.0,5342.523177695331,4.742020198540463,13.2753,99.7788
21901,12.0,5342.523177695331,4.742020198540463,14.7635,102.0694
21902,12.0,5342.523177695331,4.742020198540463,16.5117,102.7942
21903,12.0,5342.523177695331,4.742020198540463,16.5293,102.2753
21904,91.0,3791.416458255166,3.361943082866413,16.8286,102.8352
21905,91.0,3791.416458255166,3.361943082866413,16.7595,102.8063
21906,12.0,5342.523177695331,4.742020198540463,16.6063,102.1118
21907,12.0,5342.523177695331,4.742020198540463,16.2873,102.7906
21908,12.0,5342.523177695331,4.742020198540463,16.4802,102.507
21909,12.0,5342.523177695331,4.742020198540463,16.4999,102.3242
21910,12.0,5342.523177695331,4.742020198540463,16.114,102.7499
21911,12.0,5342.523177695331,4.742020198540463,16.5783,102.0029
21912,91.0,3791.416458255166,3.361943082866413,16.7023,102.8557
21913,12.0,5342.523177695331,4.742020198540463,14.5254,102.2459
21914,12.0,5342.523177695331,4.742020198540463,14.9123,101.864
21915,12.0,5342.523177695331,4.742020198540463,15.191,102.345
21916,12.0,5342.523177695331,4.742020198540463,15.1945,102.3426
21917,12.0,5342.523177695331,4.742020198540463,15.6043,102.5591
21918,12.0,5342.523177695331,4.742020198540463,14.8181,102.1619
21919,12.0,5342.523177695331,4.742020198540463,15.554,102.5163
21920,12.0,5342.523177695331,4.742020198540463,14.9991,102.495
21921,12.0,5342.523177695331,4.742020198540463,15.1082,101.8871
21922,12.0,5342.523177695331,4.742020198540463,15.5538,102.5198
21923,12.0,5342.523177695331,4.742020198540463,14.8742,101.8093
21924,4.0,4808.988761212911,4.240488857732238,7.9934,99.0482
21925,12.0,5342.523177695331,4.742020198540463,12.0473,99.829
21926,12.0,5342.523177695331,4.742020198540463,13.0913,100.8943
21927,12.0,5342.523177695331,4.742020198540463,14.8073,101.5453
21928,12.0,5342.523177695331,4.742020198540463,14.8007,101.5579
21929,631.9000244140625,4308.788758717558,3.872649118045175,18.3931,99.4215
21930,12.0,5342.523177695331,4.742020198540463,16.63,99.8533
21931,12.0,5342.523177695331,4.742020198540463,17.304,101.8491
21932,12.0,5342.523177695331,4.742020198540463,17.1992,101.8184
21933,12.0,5342.523177695331,4.742020198540463,15.0851,101.0676
21934,12.0,5342.523177695331,4.742020198540463,15.0851,101.0702
21935,12.0,5342.523177695331,4.742020198540463,14.9332,100.9352
21936,12.0,5342.523177695331,4.742020198540463,14.8895,100.9104
21937,12.0,5342.523177695331,4.742020198540463,14.7807,100.9102
21938,12.0,5342.523177695331,4.742020198540463,14.7783,100.9103
21939,12.0,5342.523177695331,4.742020198540463,14.7801,100.9044
21940,12.0,5342.523177695331,4.742020198540463,15.0497,100.8976
21941,12.0,5342.523177695331,4.742020198540463,14.9017,100.9788
21942,12.0,5342.523177695331,4.742020198540463,15.0851,101.0676
21943,12.0,5342.523177695331,4.742020198540463,15.0851,101.0702
21944,12.0,5342.523177695331,4.742020198540463,15.011,100.693
21945,12.0,5342.523177695331,4.742020198540463,14.7847,100.6844
21946,631.9000244140625,4308.788758717558,3.872649118045175,20.225,99.975
21947,631.9000244140625,4308.788758717558,3.872649118045175,18.2963,99.7499
21948,12.0,5342.523177695331,4.742020198540463,14.8418,99.6976
21950,12.0,5342.523177695331,4.742020198540463,14.8418,99.6976
21952,91.0,3791.416458255166,3.361943082866413,17.2988,104.4477
21953,91.0,3791.416458255166,3.361943082866413,17.298,104.4499
21954,91.0,3791.416458255166,3.361943082866413,16.8941,104.683
21955,12.0,5342.523177695331,4.742020198540463,15.6191,102.5633
21956,12.0,5342.523177695331,4.742020198540463,15.3671,100.301
21957,12.0,5342.523177695331,4.742020198540463,15.7386,100.1186
21958,4.0,4808.988761212911,4.240488857732238,8.3859,99.9799
21959,91.0,3791.416458255166,3.361943082866413,16.682,102.7422
21960,91.0,3791.416458255166,3.361943082866413,16.682,99.56
21961,12.0,5342.523177695331,4.742020198540463,16.4348,100.1423
21962,12.0,5342.523177695331,4.742020198540463,14.3406,100.8673
21963,91.0,3791.416458255166,3.361943082866413,17.9447,104.0059
21964,12.0,5342.523177695331,4.742020198540463,14.7173,103.0661
21965,12.0,5342.523177695331,4.742020198540463,14.3981,99.8313
21966,12.0,5342.523177695331,4.742020198540463,14.4417,100.7756
21967,12.0,5342.523177695331,4.742020198540463,14.8735,99.8311
21968,12.0,5342.523177695331,4.742020198540463,14.8735,99.8334
21969,12.0,5342.523177695331,4.742020198540463,14.8735,99.8311
21970,12.0,5342.523177695331,4.742020198540463,14.8735,99.8334
21971,12.0,5342.523177695331,4.742020198540463,14.7697,99.9505
21972,12.0,5342.523177695331,4.742020198540463,13.8129,100.5092
21973,91.0,3791.416458255166,3.361943082866413,15.2819,105.4683
21974,12.0,5342.523177695331,4.742020198540463,14.22,-91.399
21975,12.0,5342.523177695331,4.742020198540463,14.22,99.7341
21976,12.0,5342.523177695331,4.742020198540463,12.7251,99.9192
21977,12.0,5342.523177695331,4.742020198540463,17.0713,100.118
21978,631.9000244140625,4308.788758717558,3.872649118045175,18.1196,100.1386
21979,12.0,5342.523177695331,4.742020198540463,16.638,99.597
21980,12.0,5342.523177695331,4.742020198540463,16.637,99.602
21981,12.0,5342.523177695331,4.742020198540463,16.682,102.7422
21982,12.0,5342.523177695331,4.742020198540463,16.682,99.56
21983,12.0,5342.523177695331,4.742020198540463,16.678,99.567
21984,12.0,5342.523177695331,4.742020198540463,14.61,103.045
21985,4.0,4808.988761212911,4.240488857732238,8.9723,98.807
21986,12.0,5342.523177695331,4.742020198540463,13.5979,99.8841
21987,12.0,5342.523177695331,4.742020198540463,13.6068,99.8902
21988,12.0,5342.523177695331,4.742020198540463,13.82,100.4475
21989,12.0,5342.523177695331,4.742020198540463,12.7623,101.1562
21990,91.0,3791.416458255166,3.361943082866413,15.7651,103.7389
21991,12.0,5342.523177695331,4.742020198540463,14.3324,100.6382
21992,12.0,5342.523177695331,4.742020198540463,13.8,102.3
21993,12.0,5342.523177695331,4.742020198540463,13.0988,100.9606
21994,12.0,5342.523177695331,4.742020198540463,14.1542,100.1377
21995,12.0,5342.523177695331,4.742020198540463,14.1078,100.1744
21996,12.0,5342.523177695331,4.742020198540463,13.9999,100.2002
21997,12.0,5342.523177695331,4.742020198540463,14.2223,100.1129
21998,12.0,5342.523177695331,4.742020198540463,14.2173,100.2778
21999,12.0,5342.523177695331,4.742020198540463,14.244,100.128
22000,12.0,5342.523177695331,4.742020198540463,13.9752,100.1841
22001,12.0,5342.523177695331,4.742020198540463,14.1368,100.1432
22002,12.0,5342.523177695331,4.742020198540463,14.1385,100.1506
22003,12.0,5342.523177695331,4.742020198540463,13.9842,100.1954
22004,91.0,3791.416458255166,3.361943082866413,17.5326,103.4932
22005,91.0,3791.416458255166,3.361943082866413,17.4343,103.7255
22006,12.0,5342.523177695331,4.742020198540463,14.6317,99.8899
22007,12.0,5342.523177695331,4.742020198540463,13.58,100.2
22008,12.0,5342.523177695331,4.742020198540463,14.8211,101.1153
22009,12.0,5342.523177695331,4.742020198540463,14.7771,101.0988
22010,12.0,5342.523177695331,4.742020198540463,14.802,100.908
22011,12.0,5342.523177695331,4.742020198540463,13.815,101.605
22012,12.0,5342.523177695331,4.742020198540463,13.925,101.52
22013,12.0,5342.523177695331,4.742020198540463,17.7634,100.5636
22014,91.0,3791.416458255166,3.361943082866413,14.7882,104.8137
22015,12.0,5342.523177695331,4.742020198540463,13.617,100.559
22016,12.0,5342.523177695331,4.742020198540463,14.0278,101.1862
22017,12.0,5342.523177695331,4.742020198540463,14.407,99.1291
22018,12.0,5342.523177695331,4.742020198540463,13.1128,100.9085
22019,4.0,4808.988761212911,4.240488857732238,9.0723,99.2418
22020,4.0,4808.988761212911,4.240488857732238,9.1401,99.3331
22021,4.0,4808.988761212911,4.240488857732238,9.1178,99.2995
22022,12.0,5342.523177695331,4.742020198540463,15.078,103.8864
22023,12.0,5342.523177695331,4.742020198540463,14.6283,103.8105
22024,12.0,5342.523177695331,4.742020198540463,15.3723,103.69
22025,12.0,5342.523177695331,4.742020198540463,16.0266,99.8885
22026,12.0,5342.523177695331,4.742020198540463,16.0186,99.9874
22027,12.0,5342.523177695331,4.742020198540463,15.1183,101.7346
22028,12.0,5342.523177695331,4.742020198540463,14.4925,101.039
22029,12.0,5342.523177695331,4.742020198540463,13.8731,99.5024
22030,10.0,4838.975430883056,4.27083823912865,15.2063,105.4292
22031,12.0,5342.523177695331,4.742020198540463,13.9325,101.5876
22032,12.0,5342.523177695331,4.742020198540463,14.3345,99.7104
22033,12.0,5342.523177695331,4.742020198540463,11.4732,99.5965
22034,12.0,5342.523177695331,4.742020198540463,12.4778,99.8908
22035,12.0,5342.523177695331,4.742020198540463,13.7659,100.6422
22036,12.0,5342.523177695331,4.742020198540463,13.7659,108.5236
22037,12.0,5342.523177695331,4.742020198540463,13.8551,100.5417
22038,12.0,5342.523177695331,4.742020198540463,13.7132,100.48
22039,12.0,5342.523177695331,4.742020198540463,13.536,99.743
22040,91.0,3791.416458255166,3.361943082866413,14.7922,104.8157
22041,91.0,3791.416458255166,3.361943082866413,15.2433,104.8242
22042,91.0,3791.416458255166,3.361943082866413,17.577,102.8017
22043,91.0,3791.416458255166,3.361943082866413,17.6954,102.4976
22044,12.0,5342.523177695331,4.742020198540463,14.799,98.5966
22045,12.0,5342.523177695331,4.742020198540463,14.7391,100.1331
22046,12.0,5342.523177695331,4.742020198540463,17.1824,99.1278
22047,12.0,5342.523177695331,4.742020198540463,17.18,99.1214
22048,12.0,5342.523177695331,4.742020198540463,14.2324,100.7805
22049,12.0,5342.523177695331,4.742020198540463,15.0538,100.8859
22050,91.0,3791.416458255166,3.361943082866413,15.069,104.93
22051,91.0,3791.416458255166,3.361943082866413,15.007,104.915
22052,91.0,3791.416458255166,3.361943082866413,15.0039,104.9148
22053,12.0,5342.523177695331,4.742020198540463,15.6799,101.0486
22054,69.0,5284.692933114397,4.62446419759562,6.17,1.35
22055,69.0,5284.692933114397,4.62446419759562,7.424,1.435
22056,69.0,5284.692933114397,4.62446419759562,6.1699,1.3496
22057,4.0,6065.938750661092,5.113214678885611,36.7996,9.7726
22058,4.0,6065.938750661092,5.113214678885611,36.4634,127.0969
22059,4.0,6065.938750661092,5.113214678885611,36.4634,10.0567
22060,81.0,6416.459627658679,5.501650914335237,33.9181,10.0376
22061,4.0,6065.938750661092,5.113214678885611,36.672,8.7884
22062,4.0,6065.938750661092,5.113214678885611,34.9054,8.5408
22063,4.0,6065.938750661092,5.113214678885611,36.592,8.706
22064,81.0,6416.459627658679,5.501650914335237,33.9263,130.8094
22065,81.0,6416.459627658679,5.501650914335237,33.9263,133.1248
22066,81.0,6416.459627658679,5.501650914335237,33.9263,10.0932
22068,81.0,6416.459627658679,5.501650914335237,33.9263,130.8094
22069,81.0,6416.459627658679,5.501650914335237,33.9263,133.1248
22070,81.0,6416.459627658679,5.501650914335237,33.9263,10.0932
22072,4.0,6065.938750661092,5.113214678885611,36.8148,10.2897
22073,4.0,6065.938750661092,5.113214678885611,36.799,10.2865
22074,4.0,6065.938750661092,5.113214678885611,36.7611,9.0024
22075,4.0,6065.938750661092,5.113214678885611,35.2031,8.7709
22076,4.0,6065.938750661092,5.113214678885611,36.5809,10.8288
22077,4.0,6065.938750661092,5.113214678885611,37.1482,9.8006
22078,4.0,6065.938750661092,5.113214678885611,37.1946,10.061
22079,4.0,6065.938750661092,5.113214678885611,36.3144,8.7026
22080,4.0,6065.938750661092,5.113214678885611,36.7967,10.283
22081,4.0,6065.938750661092,5.113214678885611,34.8073,10.7031
22082,4.0,6065.938750661092,5.113214678885611,37.0419,10.9363
22083,4.0,6065.938750661092,5.113214678885611,36.59,104.17
22084,4.0,6065.938750661092,5.113214678885611,36.59,9.397
22085,4.0,6065.938750661092,5.113214678885611,35.7848,10.6791
22087,4.0,6065.938750661092,5.113214678885611,35.7848,10.6791
22089,4.0,6065.938750661092,5.113214678885611,35.7855,114.2404
22090,4.0,6065.938750661092,5.113214678885611,35.7855,10.6782
22092,4.0,6065.938750661092,5.113214678885611,35.7855,114.2404
22093,4.0,6065.938750661092,5.113214678885611,35.7855,10.6782
22095,4.0,6065.938750661092,5.113214678885611,34.6868,10.6424
22096,4.0,6065.938750661092,5.113214678885611,36.7659,10.2015
22097,81.0,6416.459627658679,5.501650914335237,33.4701,11.0112
22098,949.0,5216.702799387739,4.376950806650124,37.586,34.142
22099,605.0,6942.925958249855,6.00555228512198,37.925,38.62
22100,949.0,5216.702799387739,4.376950806650124,38.3537,36.981
22101,5.0,6108.51151956114,5.149876809750147,38.93,105.64
22102,5.0,6108.51151956114,5.149876809750147,38.93,27.971
22103,5.0,6108.51151956114,5.149876809750147,38.93,33.065
22104,5.0,6108.51151956114,5.149876809750147,37.1203,30.6016
22105,5.0,6108.51151956114,5.149876809750147,38.729,76.285
22106,5.0,6108.51151956114,5.149876809750147,38.729,-8.595
22107,5.0,6108.51151956114,5.149876809750147,38.729,29.265
22108,5.0,6108.51151956114,5.149876809750147,38.825,27.265
22109,5.0,6108.51151956114,5.149876809750147,38.4002,28.4311
22110,949.0,5216.702799387739,4.376950806650124,38.282,32.882
22111,949.0,5216.702799387739,4.376950806650124,38.282,-121.4647
22112,949.0,5216.702799387739,4.376950806650124,41.3668,35.7244
22113,37.0,4931.929363519469,4.096508288533291,40.9793,28.6994
22114,37.0,4931.929363519469,4.096508288533291,40.9834,28.6921
22115,605.0,6942.925958249855,6.00555228512198,37.4462,37.9958
22116,1361.0,4904.959255219694,4.104519273132335,39.938,40.6854
22117,949.0,5216.702799387739,4.376950806650124,40.9368,36.6491
22118,605.0,6942.925958249855,6.00555228512198,37.3743,38.5128
22119,605.0,6942.925958249855,6.00555228512198,37.4825,38.3186
22120,37.0,4931.929363519469,4.096508288533291,41.071,27.6465
22121,37.0,4931.929363519469,4.096508288533291,40.3083,27.7687
22122,37.0,4931.929363519469,4.096508288533291,40.3786,27.9116
22123,37.0,4931.929363519469,4.096508288533291,39.7434,28.0744
22124,2.0,6739.088770158545,5.690747871937629,37.183,35.587
22125,2.0,6739.088770158545,5.690747871937629,37.183,-80.699
22126,1361.0,4904.959255219694,4.104519273132335,38.1602,41.2026
22127,949.0,5216.702799387739,4.376950806650124,39.7773,32.4022
22128,2.0,6739.088770158545,5.690747871937629,37.3731,36.4615
22129,605.0,6942.925958249855,6.00555228512198,37.0542,37.8901
22130,949.0,5216.702799387739,4.376950806650124,40.2514,30.8129
22131,1361.0,4904.959255219694,4.104519273132335,41.3507,41.6834
22132,37.0,4931.929363519469,4.096508288533291,40.2377,28.9534
22133,949.0,5216.702799387739,4.376950806650124,41.3391,35.0033
22134,5.0,6108.51151956114,5.149876809750147,39.8311,25.9721
22135,5.0,6108.51151956114,5.149876809750147,38.7463,26.9403
22136,5.0,6108.51151956114,5.149876809750147,37.507,30.012
22137,5.0,6108.51151956114,5.149876809750147,37.44,139.694
22138,5.0,6108.51151956114,5.149876809750147,37.44,30.0
22139,37.0,4931.929363519469,4.096508288533291,40.2952,29.0736
22140,37.0,4931.929363519469,4.096508288533291,40.2394,28.9518
22141,949.0,5216.702799387739,4.376950806650124,38.675,106.312
22142,949.0,5216.702799387739,4.376950806650124,38.675,36.012
22143,949.0,5216.702799387739,4.376950806650124,38.228,35.041
22144,37.0,4931.929363519469,4.096508288533291,40.4167,27.3183
22145,949.0,5216.702799387739,4.376950806650124,41.2393,36.4799
22146,949.0,5216.702799387739,4.376950806650124,38.656,32.807
22147,5.0,6108.51151956114,5.149876809750147,37.7,-1.1
22148,5.0,6108.51151956114,5.149876809750147,37.7,28.003
22149,949.0,5216.702799387739,4.376950806650124,40.4887,34.8344
22150,949.0,5216.702799387739,4.376950806650124,37.46,32.705
22151,949.0,5216.702799387739,4.376950806650124,37.46,-96.42
22152,2.0,6739.088770158545,5.690747871937629,36.423,79.5327
22153,2.0,6739.088770158545,5.690747871937629,36.423,33.323
22154,2.0,6739.088770158545,5.690747871937629,37.1994,36.4873
22155,5.0,6108.51151956114,5.149876809750147,37.8592,27.6145
22156,5.0,6108.51151956114,5.149876809750147,37.845,106.7872
22157,5.0,6108.51151956114,5.149876809750147,37.845,29.311
22158,5.0,6108.51151956114,5.149876809750147,37.868,13.07
22159,5.0,6108.51151956114,5.149876809750147,37.868,29.078
22160,1361.0,4904.959255219694,4.104519273132335,41.1696,41.8697
22161,949.0,5216.702799387739,4.376950806650124,38.4198,34.6869
22162,37.0,4931.929363519469,4.096508288533291,39.8756,28.5754
22163,1361.0,4904.959255219694,4.104519273132335,38.348,40.0197
22164,5.0,6108.51151956114,5.149876809750147,37.857,28.0716
22165,5.0,6108.51151956114,5.149876809750147,37.8578,28.0921
22166,5.0,6108.51151956114,5.149876809750147,37.8656,27.6474
22167,1361.0,4904.959255219694,4.104519273132335,38.789,39.861
22168,37.0,4931.929363519469,4.096508288533291,40.866,30.3873
22169,37.0,4931.929363519469,4.096508288533291,40.7638,30.393
22170,5.0,6108.51151956114,5.149876809750147,38.7467,26.9563
22171,2.0,6739.088770158545,5.690747871937629,36.5465,34.1375
22172,2.0,6739.088770158545,5.690747871937629,36.9271,36.0534
22173,2.0,6739.088770158545,5.690747871937629,36.9271,-97.6963
22174,949.0,5216.702799387739,4.376950806650124,40.923,32.71
22175,949.0,5216.702799387739,4.376950806650124,40.923,-72.7645
22176,37.0,4931.929363519469,4.096508288533291,40.9787,28.6993
22177,1361.0,4904.959255219694,4.104519273132335,41.4193,41.4393
22178,949.0,5216.702799387739,4.376950806650124,38.114,102.252
22179,949.0,5216.702799387739,4.376950806650124,38.114,32.7823
22180,949.0,5216.702799387739,4.376950806650124,38.94,33.665
22181,5.0,6108.51151956114,5.149876809750147,39.2092,110.7858
22182,5.0,6108.51151956114,5.149876809750147,39.2092,27.8989
22183,5.0,6108.51151956114,5.149876809750147,37.8845,27.6304
22184,2.0,6739.088770158545,5.690747871937629,37.059,37.113
22185,2.0,6739.088770158545,5.690747871937629,36.5285,33.1943
