,year,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1078,2017,40.69128,-0.78589,18.84423076923077,6.228021978021984,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:15:54.725274725,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1238.33
1079,2017,40.92379,-0.8433804,20.56675824175824,7.990659340659336,367.20000000000005,298.7,48.93,609.0,0 days 12:16:00.164835164,15.64890109890109,39.69065934065935,238.40997229916897,6394.9800000000005,1306.6999999999998
1080,2017,41.00974,-0.919908,20.66895604395604,8.111813186813187,365.0,324.8,28.770000000000003,637.0,0 days 12:15:58.516483516,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1299.9
1081,2017,40.48194,-0.3190694,18.081043956043967,6.380494505494506,495.69999999999993,389.5,76.37,837.0,0 days 12:15:53.571428571,15.27060439560438,40.92692307692304,238.08864265927977,6361.74,1174.28
1082,2017,40.24036,-1.407509,18.10082417582418,5.195329670329675,382.0,307.8,54.040000000000006,679.0,0 days 12:15:46.813186813,17.39478021978022,40.94120879120878,208.54545454545453,6456.83,1253.26
1083,2017,40.70321,-0.801036,18.82142857142859,6.188736263736261,391.7,288.6,74.48,708.0,0 days 12:15:53.901098901,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1238.2799999999997
1084,2017,41.21877,-0.3813306,24.437362637362643,11.644505494505495,238.5,238.5,0.0,352.0,0 days 12:16:07.912087912,19.98104395604396,39.99587912087913,223.26795580110496,6460.320000000001,1550.0700000000002
1085,2017,40.54332,-0.7536469,18.32142857142859,5.688736263736262,391.7,288.6,74.48,708.0,0 days 12:15:53.406593406,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1224.4
1086,2017,40.95604,-0.7673877,20.969230769230776,8.753021978021984,364.8,336.7,19.81,547.0,0 days 12:16:01.153846153,17.004120879120883,39.40082417582416,236.9478021978022,6363.01,1334.6
1087,2017,41.04225,-1.192358,19.747802197802216,6.559615384615384,355.5,318.8,26.180000000000003,662.0,0 days 12:15:59.505494505,16.41043956043956,38.33049450549447,215.90027700831024,6309.219999999999,1263.31
1088,2017,41.09767,-1.204139,20.099450549450538,6.907692307692318,355.5,318.8,26.180000000000003,662.0,0 days 12:16:00,16.41043956043956,38.33049450549447,215.90027700831024,6309.219999999999,1274.39
1089,2017,40.16194,-1.234506,22.035164835164846,9.378021978021971,419.70000000000005,358.6,42.91,574.0,0 days 12:15:45.494505494,15.834065934065942,42.3230769230769,218.29945054945054,6477.85,1329.59
1090,2017,40.71624,-1.11308,18.984615384615395,5.975274725274731,355.7,292.90000000000003,45.57000000000001,662.0,0 days 12:15:56.538461538,16.34478021978023,39.13516483516487,230.207756232687,6378.65,1252.6100000000001
1091,2017,40.32256,-0.5739371,18.46703296703295,5.837362637362641,391.7,288.6,74.48,708.0,0 days 12:15:48.461538461,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1228.3200000000002
1092,2017,40.95488,0.2769528,22.02142857142856,9.806593406593406,334.3,333.4,0.7,474.0,0 days 12:16:00.989010989,16.7381868131868,42.90989010989013,227.94751381215468,6394.92,1341.31
1093,2017,41.08124,-1.044818,19.92170329670331,7.369780219780222,365.0,324.8,28.770000000000003,637.0,0 days 12:16:04.615384615,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1277.5
1094,2017,40.966,-0.8897479,20.073901098901093,7.519505494505497,365.0,324.8,28.770000000000003,637.0,0 days 12:15:59.175824175,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1282.77
1095,2017,40.05788,-0.8298928,20.370879120879135,8.072527472527469,449.1,398.4,35.56,578.0,0 days 12:15:40.714285714,16.599999999999987,41.73543956043954,224.80779944289694,6458.639999999999,1278.77
1096,2017,40.84419,-0.895496,20.22170329670329,7.669780219780222,365.0,324.8,28.770000000000003,637.0,0 days 12:15:56.043956043,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1287.53
1097,2017,40.83395,-0.2415907,22.529395604395596,10.278021978021977,335.9,321.7,10.010000000000002,449.0,0 days 12:15:58.186813186,18.537912087912066,41.74258241758239,226.98066298342542,6419.96,1426.22
1098,2017,40.86584,-0.5210474,20.815109890109884,8.239835164835167,367.20000000000005,298.7,48.93,609.0,0 days 12:16:00.659340659,15.64890109890109,39.69065934065935,238.40997229916897,6394.9800000000005,1314.0900000000001
1099,2017,41.04979,0.1039728,22.76813186813186,10.561538461538456,334.3,333.4,0.7,474.0,0 days 12:15:59.835164835,16.7381868131868,42.90989010989013,227.94751381215468,6394.92,1364.8600000000001
1100,2017,40.72208,-0.8684379,17.981043956043948,6.280494505494507,495.69999999999993,389.5,76.37,837.0,0 days 12:15:56.373626373,15.27060439560438,40.92692307692304,238.08864265927977,6361.74,1171.54
1101,2017,40.58709,-0.3423839,20.666758241758238,8.090659340659341,367.20000000000005,298.7,48.93,609.0,0 days 12:15:52.747252747,15.64890109890109,39.69065934065935,238.40997229916897,6394.9800000000005,1310.6200000000001
1102,2017,40.57729,-0.6942516,19.067032967032965,6.437362637362634,391.7,288.6,74.48,708.0,0 days 12:15:51.263736263,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1246.55
1103,2017,40.81963,-0.450496,20.66428571428571,8.603571428571428,416.4,355.79999999999995,42.629999999999995,629.0,0 days 12:15:57.032967032,16.23626373626375,40.85219780219781,237.58725761772854,6366.65,1304.17
1104,2017,41.05423,-1.014965,19.72170329670329,7.169780219780223,365.0,324.8,28.770000000000003,637.0,0 days 12:16:03.296703296,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1271.9
1105,2017,40.7903,-1.354099,20.17390109890109,7.619505494505494,365.0,324.8,28.770000000000003,637.0,0 days 12:15:57.857142857,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1285.6699999999998
1106,2017,40.7874,-0.0317478,20.413736263736265,8.353846153846156,416.4,355.79999999999995,42.629999999999995,629.0,0 days 12:15:56.868131868,16.23626373626375,40.85219780219781,237.58725761772854,6366.65,1297.33
1107,2017,40.83571,-0.7995237,20.36923076923076,8.15302197802198,364.8,336.7,19.81,547.0,0 days 12:16:00.329670329,17.004120879120883,39.40082417582416,236.9478021978022,6363.01,1315.17
1108,2017,40.45858,-0.8180161,17.521428571428572,4.888736263736265,391.7,288.6,74.48,708.0,0 days 12:15:54.560439560,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1201.03
1109,2017,40.49734,-1.491821,18.712637362637363,5.749450549450546,372.8,309.20000000000005,46.62,688.0,0 days 12:15:51.593406593,16.672252747252745,39.18131868131868,223.6813186813187,6426.66,1264.15
1110,2017,40.25319,-0.7525505,20.335164835164846,7.678021978021978,419.70000000000005,358.6,42.91,574.0,0 days 12:15:45.494505494,15.834065934065942,42.3230769230769,218.29945054945054,6477.85,1279.3600000000001
1111,2017,40.33262,-1.537196,18.150274725274723,5.248076923076918,382.0,307.8,54.040000000000006,679.0,0 days 12:15:45.164835164,17.39478021978022,40.94120879120878,208.54545454545453,6456.83,1255.86
1112,2017,40.36135,-0.4491089,17.36703296703298,4.737362637362636,391.7,288.6,74.48,708.0,0 days 12:15:47.802197802,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1195.97
1113,2017,41.03386,-0.8120759,20.969230769230776,8.753021978021984,364.8,336.7,19.81,547.0,0 days 12:16:03.791208791,17.004120879120883,39.40082417582416,236.9478021978022,6363.01,1334.2599999999998
1114,2017,40.46058,-1.597306,17.6195054945055,5.709615384615386,479.6,377.2,74.2,834.0,0 days 12:15:50.934065934,18.140659340659347,41.67307692307694,191.57417582417582,6462.799999999999,1248.73
1115,2017,41.13451,-1.066893,20.420054945054943,8.205219780219785,364.8,336.7,19.81,547.0,0 days 12:16:04.780219780,17.004120879120883,39.40082417582416,236.9478021978022,6363.01,1316.56
1116,2017,40.23698,-0.637303,19.918131868131866,6.684340659340665,325.4,268.5,40.459999999999994,552.0,0 days 12:15:46.483516483,15.410989010989015,39.92637362637361,224.83286908077994,6469.57,1273.94
1117,2017,40.90473,-0.7230815,21.239560439560446,8.904395604395608,338.6,323.1,11.13,602.0,0 days 12:16:01.483516483,18.370604395604396,39.75769230769231,233.77900552486187,6320.49,1355.7599999999998
1118,2017,40.88443,-1.567813,19.76016483516484,6.344505494505499,331.3,305.2,18.69,659.0,0 days 12:15:59.340659340,16.1543956043956,37.25796703296701,199.82920110192836,6316.5,1274.8999999999999
1119,2017,40.73796,-1.500031,19.551098901098893,6.256318681318676,335.5,293.8,30.310000000000002,624.0,0 days 12:15:55.054945054,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1285.5
1120,2017,40.13258,-0.6249871,21.745604395604396,9.890659340659337,406.5,384.6,15.33,562.0,0 days 12:15:42.857142857,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1306.7
1121,2017,40.99805,-0.6744237,22.108791208791207,9.953296703296699,293.2,286.5,5.11,421.0,0 days 12:15:58.846153846,20.453296703296697,40.92692307692309,234.49171270718233,6393.0599999999995,1449.6100000000001
1122,2017,40.87758,-0.4884439,20.513736263736273,8.453846153846158,416.4,355.79999999999995,42.629999999999995,629.0,0 days 12:16:00,16.23626373626375,40.85219780219781,237.58725761772854,6366.65,1299.38
1123,2017,40.55058,-1.649716,17.18653846153846,5.21813186813187,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:51.263736263,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1222.84
1124,2017,40.58663,-0.9876969,19.895604395604384,7.280769230769232,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:15:53.076923076,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1269.81
1125,2017,40.77993,-0.7503164,18.84423076923077,6.228021978021984,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:15:57.692307692,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1238.5500000000002
1126,2017,40.76154,-1.029473,18.737912087912083,5.724175824175822,355.7,292.90000000000003,45.57000000000001,662.0,0 days 12:15:56.868131868,16.34478021978023,39.13516483516487,230.207756232687,6378.65,1245.5300000000002
1127,2017,40.77547,-0.2433772,21.068406593406582,9.326373626373629,470.3,423.9,32.55,618.0,0 days 12:15:57.692307692,18.301098901098893,43.34038461538463,236.19559228650138,6353.949999999999,1313.57
1128,2017,40.75538,0.0393172,20.76840659340658,9.02637362637363,470.3,423.9,32.55,618.0,0 days 12:15:56.208791208,18.301098901098893,43.34038461538463,236.19559228650138,6353.949999999999,1303.83
1129,2017,40.64172,-1.469499,19.151098901098898,5.85631868131868,335.5,293.8,30.310000000000002,624.0,0 days 12:15:54.230769230,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1274.78
1130,2017,40.48456,-1.0332,20.144230769230784,7.5280219780219815,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:15:52.582417582,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1276.73
1131,2017,40.63414,-1.003348,19.3379120879121,6.324175824175821,355.7,292.90000000000003,45.57000000000001,662.0,0 days 12:15:54.230769230,16.34478021978023,39.13516483516487,230.207756232687,6378.65,1261.88
1132,2017,40.64859,-0.5922781,20.11510989010988,7.539835164835161,367.20000000000005,298.7,48.93,609.0,0 days 12:15:53.571428571,15.64890109890109,39.69065934065935,238.40997229916897,6394.9800000000005,1292.7199999999998
1133,2017,40.99202,-0.8543398,20.120054945054942,7.905219780219773,364.8,336.7,19.81,547.0,0 days 12:16:00.989010989,17.004120879120883,39.40082417582416,236.9478021978022,6363.01,1307.26
1134,2017,40.50883,-0.8608847,17.86703296703298,5.237362637362634,391.7,288.6,74.48,708.0,0 days 12:15:52.417582417,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1210.5099999999998
1135,2017,40.88211,0.0554401,22.029395604395592,9.778021978021979,335.9,321.7,10.010000000000002,449.0,0 days 12:15:57.857142857,18.537912087912066,41.74258241758239,226.98066298342542,6419.96,1408.0300000000002
1136,2017,40.56161,-1.470096,17.486538461538466,5.518131868131867,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:51.923076923,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1232.53
1137,2017,40.77131,-1.506898,19.901373626373633,6.607417582417586,335.5,293.8,30.310000000000002,624.0,0 days 12:15:56.538461538,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1296.28
1138,2017,41.2209,-0.443926,24.190934065934076,11.390934065934063,238.5,238.5,0.0,352.0,0 days 12:16:04.450549450,19.98104395604396,39.99587912087913,223.26795580110496,6460.320000000001,1541.75
1139,2017,40.2247,-0.9297862,19.962912087912088,6.739010989010989,325.4,268.5,40.459999999999994,552.0,0 days 12:15:45.494505494,15.410989010989015,39.92637362637361,224.83286908077994,6469.57,1276.0
1140,2017,40.26479,-0.4600198,17.521428571428572,4.888736263736265,391.7,288.6,74.48,708.0,0 days 12:15:45.989010989,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1200.19
1141,2017,40.83759,0.0208083,20.89395604395605,9.111813186813187,434.4,412.4,15.470000000000002,603.0,0 days 12:15:57.527472527,17.070604395604406,43.6596153846154,232.62983425414365,6353.28,1267.71
1142,2017,40.72252,-0.9954608,18.634890109890115,5.605769230769236,355.7,292.90000000000003,45.57000000000001,662.0,0 days 12:15:55.054945054,16.34478021978023,39.13516483516487,230.207756232687,6378.65,1241.25
1143,2017,40.11693,-1.148196,21.5315934065934,8.229670329670336,333.8,311.0,16.03,507.0,0 days 12:15:41.868131868,17.370879120879117,40.133516483516445,185.67307692307693,6555.620000000001,1398.3200000000002
1144,2017,40.64137,-1.516299,17.732142857142854,5.765659340659341,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:52.747252747,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1240.19
1145,2017,40.37698,-1.512188,19.164835164835186,6.198351648351644,372.8,309.20000000000005,46.62,688.0,0 days 12:15:48.296703296,16.672252747252745,39.18131868131868,223.6813186813187,6426.66,1277.76
1146,2017,40.27658,-1.269214,19.882692307692306,6.537637362637355,312.09999999999997,251.99999999999997,43.330000000000005,576.0,0 days 12:15:45,16.53516483516483,40.25109890109887,211.86703601108033,6474.58,1302.1
1147,2017,40.77098,-1.212446,18.95659340659338,5.869230769230768,358.70000000000005,306.8,37.66,653.0,0 days 12:15:56.043956043,16.468681318681337,38.61648351648349,234.19337016574585,6377.709999999999,1254.36
1148,2017,40.19006,-0.6514604,20.72197802197803,8.424999999999999,449.1,398.4,35.56,578.0,0 days 12:15:45.824175824,16.599999999999987,41.73543956043954,224.80779944289694,6458.639999999999,1288.88
1149,2017,40.96213,-1.005372,19.137912087912092,6.124175824175829,355.7,292.90000000000003,45.57000000000001,662.0,0 days 12:16:01.153846153,16.34478021978023,39.13516483516487,230.207756232687,6378.65,1256.35
1150,2017,40.32478,-1.428428,17.386538461538468,5.418131868131869,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:48.461538461,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1229.4499999999998
1151,2017,41.19006,-0.390319,24.237362637362647,11.444505494505497,238.5,238.5,0.0,352.0,0 days 12:16:07.582417582,19.98104395604396,39.99587912087913,223.26795580110496,6460.320000000001,1543.46
1152,2017,40.05976,-0.6927521,20.52197802197801,8.225,449.1,398.4,35.56,578.0,0 days 12:15:40.714285714,16.599999999999987,41.73543956043954,224.80779944289694,6458.639999999999,1283.63
1153,2017,41.06547,-1.386255,21.03186813186812,8.053846153846154,324.4,310.7,10.01,626.0,0 days 12:16:02.142857142,16.535164835164835,38.22912087912089,225.42857142857142,6283.33,1306.2800000000002
1154,2017,41.11458,-1.088758,20.473901098901102,7.919505494505501,365.0,324.8,28.770000000000003,637.0,0 days 12:16:06.098901098,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1294.01
1155,2017,40.56639,-1.312636,20.651098901098898,7.356318681318677,335.5,293.8,30.310000000000002,624.0,0 days 12:15:51.758241758,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1319.06
1156,2017,40.14188,-0.815191,20.421978021978035,8.124999999999995,449.1,398.4,35.56,578.0,0 days 12:15:45,16.599999999999987,41.73543956043954,224.80779944289694,6458.639999999999,1280.0300000000002
1157,2017,40.9402,-0.9511759,19.395604395604384,6.780769230769232,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:16:00.329670329,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1254.27
1158,2017,40.81201,-0.3388541,20.764285714285712,8.70357142857143,416.4,355.79999999999995,42.629999999999995,629.0,0 days 12:15:58.681318681,16.23626373626375,40.85219780219781,237.58725761772854,6366.65,1307.3899999999999
1159,2017,40.65592,-1.311811,19.89945054945053,6.707692307692303,355.5,318.8,26.180000000000003,662.0,0 days 12:15:53.571428571,16.41043956043956,38.33049450549447,215.90027700831024,6309.219999999999,1268.06
1160,2017,40.29725,-1.504428,17.332142857142856,5.36565934065934,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:45,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1226.57
1161,2017,40.34411,-1.10691,20.77087912087912,8.47252747252747,449.1,398.4,35.56,578.0,0 days 12:15:48.956043956,16.599999999999987,41.73543956043954,224.80779944289694,6458.639999999999,1291.64
1162,2017,40.24846,-1.486454,17.03214285714286,5.065659340659338,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:45.329670329,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1217.98
1163,2017,40.20275,-1.353761,20.086813186813202,7.426373626373631,419.70000000000005,358.6,42.91,574.0,0 days 12:15:45.494505494,15.834065934065942,42.3230769230769,218.29945054945054,6477.85,1271.72
1164,2017,40.96223,-1.433829,20.160164835164835,6.744505494505489,331.3,305.2,18.69,659.0,0 days 12:15:59.010989010,16.1543956043956,37.25796703296701,199.82920110192836,6316.5,1286.8700000000001
1165,2017,40.89043,-1.459222,20.060164835164834,6.644505494505488,331.3,305.2,18.69,659.0,0 days 12:15:59.340659340,16.1543956043956,37.25796703296701,199.82920110192836,6316.5,1283.49
1166,2017,40.75116,-0.067632,20.72115384615384,8.973351648351658,470.3,423.9,32.55,618.0,0 days 12:15:56.208791208,18.301098901098893,43.34038461538463,236.19559228650138,6353.949999999999,1302.97
1167,2017,40.84147,-0.7188649,20.466758241758246,7.8906593406593375,367.20000000000005,298.7,48.93,609.0,0 days 12:15:58.516483516,15.64890109890109,39.69065934065935,238.40997229916897,6394.9800000000005,1303.9
1168,2017,40.93546,0.109912,22.529395604395596,10.278021978021977,335.9,321.7,10.010000000000002,449.0,0 days 12:15:57.692307692,18.537912087912066,41.74258241758239,226.98066298342542,6419.96,1425.08
1169,2017,40.8533,-1.097085,19.837912087912095,6.824175824175823,355.7,292.90000000000003,45.57000000000001,662.0,0 days 12:15:57.362637362,16.34478021978023,39.13516483516487,230.207756232687,6378.65,1277.7399999999998
1170,2017,40.96016,-0.0919182,22.880769230769236,10.631318681318684,335.9,321.7,10.010000000000002,449.0,0 days 12:16:00.989010989,18.537912087912066,41.74258241758239,226.98066298342542,6419.96,1437.1799999999998
1171,2017,40.91006,-1.071651,19.244230769230775,6.628021978021979,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:15:59.835164835,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1250.06
1172,2017,40.61382,-1.304147,20.70137362637363,7.407417582417583,335.5,293.8,30.310000000000002,624.0,0 days 12:15:52.747252747,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1320.65
1173,2017,40.59011,-1.297152,20.70137362637363,7.407417582417583,335.5,293.8,30.310000000000002,624.0,0 days 12:15:52.417582417,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1320.5099999999998
1174,2017,40.42721,-1.532242,19.06483516483517,6.098351648351649,372.8,309.20000000000005,46.62,688.0,0 days 12:15:50.769230769,16.672252747252745,39.18131868131868,223.6813186813187,6426.66,1273.65
1175,2017,40.90303,-0.1098415,21.03956043956044,9.263461538461536,434.4,412.4,15.470000000000002,603.0,0 days 12:15:59.505494505,17.070604395604406,43.6596153846154,232.62983425414365,6353.28,1271.6299999999999
1176,2017,40.02264,-0.9575675,18.035714285714274,5.785439560439566,409.5,318.9,64.89,670.0,0 days 12:15:38.901098901,16.46758241758242,41.746153846153796,233.49725274725276,6424.5599999999995,1202.75
1177,2017,40.82687,-1.336394,20.2739010989011,7.719505494505492,365.0,324.8,28.770000000000003,637.0,0 days 12:15:58.351648351,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1288.73
1178,2017,40.18864,-1.240698,21.386813186813185,8.726373626373622,419.70000000000005,358.6,42.91,574.0,0 days 12:15:45.494505494,15.834065934065942,42.3230769230769,218.29945054945054,6477.85,1309.98
1179,2017,40.43096,-1.56905,18.96483516483516,5.998351648351642,372.8,309.20000000000005,46.62,688.0,0 days 12:15:51.263736263,16.672252747252745,39.18131868131868,223.6813186813187,6426.66,1270.96
1180,2017,40.62114,-0.3990553,18.475549450549448,7.240109890109894,549.0,451.3,69.44000000000001,829.0,0 days 12:15:53.571428571,16.757417582417578,42.65384615384616,240.04132231404958,6333.210000000001,1181.42
1181,2017,41.16009,-0.4705417,23.70741758241759,11.205494505494503,265.0,261.70000000000005,2.31,399.0,0 days 12:16:02.967032967,20.14835164835164,40.148076923076886,235.17134831460675,6435.48,1515.1
1182,2017,40.81327,-0.843052,20.51510989010989,7.939835164835158,367.20000000000005,298.7,48.93,609.0,0 days 12:15:58.681318681,15.64890109890109,39.69065934065935,238.40997229916897,6394.9800000000005,1305.33
1183,2017,40.19118,-1.091322,20.22197802197803,7.924999999999998,449.1,398.4,35.56,578.0,0 days 12:15:46.483516483,16.599999999999987,41.73543956043954,224.80779944289694,6458.639999999999,1274.53
1184,2017,40.22942,-0.8106206,20.670879120879125,8.372527472527475,449.1,398.4,35.56,578.0,0 days 12:15:45,16.599999999999987,41.73543956043954,224.80779944289694,6458.639999999999,1287.58
1185,2017,40.99085,-0.0347835,22.480769230769226,10.23131868131869,335.9,321.7,10.010000000000002,449.0,0 days 12:16:03.131868131,18.537912087912066,41.74258241758239,226.98066298342542,6419.96,1423.1200000000001
1186,2017,40.29699,-1.406765,18.55027472527473,5.648076923076925,382.0,307.8,54.040000000000006,679.0,0 days 12:15:49.120879120,17.39478021978022,40.94120879120878,208.54545454545453,6456.83,1268.55
1187,2017,40.3917,-0.6063926,15.86703296703298,3.2373626373626356,391.7,288.6,74.48,708.0,0 days 12:15:48.791208791,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1151.33
1188,2017,40.98577,0.084194,23.029395604395592,10.778021978021977,335.9,321.7,10.010000000000002,449.0,0 days 12:15:58.351648351,18.537912087912066,41.74258241758239,226.98066298342542,6419.96,1442.76
1189,2017,40.87544,0.1556791,21.593956043956045,9.811813186813184,434.4,412.4,15.470000000000002,603.0,0 days 12:15:59.175824175,17.070604395604406,43.6596153846154,232.62983425414365,6353.28,1288.6399999999999
1190,2017,40.95302,0.0259745,22.129395604395597,9.878021978021978,335.9,321.7,10.010000000000002,449.0,0 days 12:16:01.153846153,18.537912087912066,41.74258241758239,226.98066298342542,6419.96,1412.78
1191,2017,40.2346,-1.566361,17.232142857142858,5.265659340659342,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:45.494505494,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1225.18
1192,2017,40.15477,-1.406137,19.05027472527473,6.148076923076923,382.0,307.8,54.040000000000006,679.0,0 days 12:15:42.197802197,17.39478021978022,40.94120879120878,208.54545454545453,6456.83,1282.56
1193,2017,40.69447,-1.347499,20.021703296703286,7.469780219780229,365.0,324.8,28.770000000000003,637.0,0 days 12:15:54.890109890,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1281.32
1194,2017,41.10942,-1.246205,20.447802197802197,7.259615384615385,355.5,318.8,26.180000000000003,662.0,0 days 12:16:04.780219780,16.41043956043956,38.33049450549447,215.90027700831024,6309.219999999999,1285.8000000000002
1195,2017,40.8915,-1.009121,19.595604395604397,6.9807692307692255,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:16:00.824175824,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1261.15
1196,2017,40.39555,-1.673985,17.332142857142856,5.36565934065934,493.70000000000005,382.80000000000007,80.14999999999999,918.0,0 days 12:15:47.637362637,17.653571428571425,40.85741758241759,198.1353591160221,6409.900000000001,1226.79
1197,2017,40.68233,-1.49918,19.201373626373634,5.907417582417583,335.5,293.8,30.310000000000002,624.0,0 days 12:15:53.901098901,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1275.42
1198,2017,40.64831,-0.5297248,19.444230769230767,6.828021978021974,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:15:53.736263736,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1255.8
1199,2017,40.51945,-1.267652,20.60137362637362,7.30741758241758,335.5,293.8,30.310000000000002,624.0,0 days 12:15:53.241758241,16.523076923076925,37.67472527472528,212.46260387811634,6383.900000000001,1317.6
1200,2017,40.53041,-0.6699603,18.421428571428553,5.788736263736268,391.7,288.6,74.48,708.0,0 days 12:15:47.142857142,16.355219780219773,40.84945054945052,235.24233983286908,6407.12,1226.58
1201,2017,40.28053,-1.152892,21.435164835164816,8.778021978021977,419.70000000000005,358.6,42.91,574.0,0 days 12:15:48.131868131,15.834065934065942,42.3230769230769,218.29945054945054,6477.85,1312.04
1202,2017,40.23469,-1.187274,21.586813186813206,8.926373626373628,419.70000000000005,358.6,42.91,574.0,0 days 12:15:44.340659340,15.834065934065942,42.3230769230769,218.29945054945054,6477.85,1317.1599999999999
1203,2017,41.26624,-0.5779686,23.890934065934047,11.090934065934063,238.5,238.5,0.0,352.0,0 days 12:16:08.076923076,19.98104395604396,39.99587912087913,223.26795580110496,6460.320000000001,1531.2500000000002
1204,2017,40.68581,-1.098317,19.184615384615405,6.175274725274723,355.7,292.90000000000003,45.57000000000001,662.0,0 days 12:15:54.395604395,16.34478021978023,39.13516483516487,230.207756232687,6378.65,1257.47
1205,2017,40.87017,-0.9402806,19.92170329670331,7.369780219780222,365.0,324.8,28.770000000000003,637.0,0 days 12:15:57.857142857,16.905769230769234,39.242032967032955,235.90358126721762,6343.139999999999,1277.6999999999998
1206,2017,40.78397,-0.618576,19.244230769230775,6.628021978021979,402.79999999999995,330.0,52.57000000000001,661.0,0 days 12:15:57.197802197,15.881868131868117,39.51868131868133,237.77777777777777,6368.49,1249.92
1207,2017,41.13691,-1.698687,20.88901098901101,7.048901098901094,294.9,282.1,9.24,603.0,0 days 12:16:01.483516483,15.790384615384617,37.48021978021982,191.22991689750694,6228.18,1278.37
1208,2017,41.17023,-1.604282,21.14972527472527,7.532417582417589,311.4,298.9,9.03,619.0,0 days 12:16:06.263736263,15.766483516483515,37.764010989011,206.0853994490358,6239.460000000001,1282.6
1209,2017,41.85692,-1.452092,22.614560439560453,10.155494505494493,286.8,286.6,0.14,502.0,0 days 12:16:19.780219780,21.037087912087898,42.899999999999984,240.65469613259668,6252.610000000001,1434.1399999999999
1210,2017,41.33798,-1.26809,21.784065934065957,8.414560439560436,257.4,252.5,3.57,533.0,0 days 12:16:07.912087912,16.075824175824163,39.07280219780221,236.09116022099448,6200.450000000001,1316.09
1211,2017,41.29503,-1.046726,21.239560439560446,8.904395604395608,338.6,323.1,11.13,602.0,0 days 12:16:07.582417582,18.370604395604396,39.75769230769231,233.77900552486187,6320.49,1354.6299999999999
