,Unnamed: 0,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,solrad,City,production prediction
96,96,37.64802,-2.074232,21.970604395604383,9.749175824175826,293.6,250.5,30.17,483.0,734.95,13.935714285714282,36.082142857142856,190.56906077348063,6809.390000000001,1362.01,21.0,5.615388717961149," Los Vélez, Almería, Andalucía, 04820, España",36.29619
97,97,37.24686,-1.868238,23.593956043956062,15.73626373626374,203.7,203.6,0.07,335.0,734.8,17.98186813186813,38.89478021978022,129.26098901098902,6922.57,1444.1799999999998,21.0,5.615388717961149," Vera, Almería, Andalucía, 04618, España",26.984653
98,98,36.88963,-2.426541,25.26401098901101,15.771703296703306,202.0,201.5,0.35,362.0,734.7333333333333,14.055219780219764,37.7118131868132,148.75069252077563,6989.03,1502.62,21.0,5.615388717961149," Viator, Almería, Andalucía, 04240, España",32.181133
99,99,36.83145,-2.642515,24.96318681318682,14.854120879120895,211.0,198.3,8.89,431.0,734.7,11.296428571428564,37.53104395604394,164.4776536312849,7009.35,1469.98,21.0,5.615388717961149," Vícar, Almería, Andalucía, 04738, España",39.437614
100,100,37.34265,-2.039607,22.593956043956045,14.736263736263735,203.7,203.6,0.07,335.0,734.8666666666667,17.98186813186813,38.89478021978022,129.26098901098902,6922.57,1408.3000000000002,21.0,5.615388717961149," Zurgena, Valle del Almanzora, Almería, Andalucía, España",26.504921
101,101,36.46045,-5.723718,23.757692307692327,13.36126373626374,409.19999999999993,408.8,0.28,578.0,734.5666666666667,17.176923076923085,40.47527472527474,174.07438016528926,7008.67,1476.58,38.0,5.054314968433137," Alcalá de los Gazules, La Janda, Cádiz, Andalucía, España",43.699677
102,102,36.90491,-5.173237,21.745329670329685,11.775274725274723,508.2000000000001,496.1,8.61,677.0,734.7333333333333,14.81703296703297,40.84148351648348,179.62116991643455,7033.259999999999,1396.9499999999998,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11693, España",28.425222
103,103,36.65533,-5.657418,24.56401098901101,13.19093406593407,383.5,381.9,1.12,561.0,734.6333333333333,15.766758241758232,34.314835164835166,174.8379120879121,7016.55,1530.06,31.0,5.583384743260126," Algar, Sierra de Cádiz, Cádiz, Andalucía, España",32.67382
104,104,36.12978,-5.447698,21.604945054945063,15.886813186813184,460.8,460.8,0.0,676.0,734.5166666666667,22.1434065934066,39.87802197802196,167.17857142857142,6970.290000000001,1330.7799999999995,38.0,5.054314968433137," Campo de Gibraltar, Cádiz, Andalucía, 11201, España",25.927664
105,105,36.88092,-5.405773,23.457142857142863,12.989835164835172,461.5,453.4,5.8100000000000005,643.0,734.75,14.634340659340658,37.33489010989011,172.75414364640883,7014.43,1463.2599999999998,31.0,5.583384743260126," Sierra de Cádiz, Cádiz, Andalucía, 11680, España",56.82531
106,106,36.75078,-5.812395,25.01565934065936,13.644780219780213,383.5,381.9,1.12,561.0,734.65,15.766758241758232,34.314835164835166,174.8379120879121,7016.55,1544.92,31.0,5.583384743260126," Sierra de Cádiz, Cádiz, Andalucía, 11630, España",28.323101
107,107,36.19282,-5.918903,21.48186813186813,16.281043956043952,457.69999999999993,457.69999999999993,0.0,570.0,734.5333333333333,26.34752747252748,42.81236263736262,166.4368131868132,6999.84,1419.39,38.0,5.054314968433137," Barbate, La Janda, Cádiz, Andalucía, España",20.868254
108,108,36.18539,-5.492747,21.55,15.84423076923076,460.8,460.8,0.0,676.0,734.5333333333333,22.1434065934066,39.87802197802196,167.17857142857142,6970.290000000001,1330.23,38.0,5.054314968433137," Campo de Gibraltar, Cádiz, Andalucía, 11370, España",29.93614
109,109,36.34284,-5.8094,21.98901098901097,15.102197802197804,466.80000000000007,466.80000000000007,0.0,618.0,734.55,22.3706043956044,45.121978021978016,171.78393351800554,6968.049999999999,1369.15,38.0,5.054314968433137," La Janda, Cádiz, Andalucía, 11190, España",20.051682
110,110,36.69952,-5.421263,20.696978021978023,10.7260989010989,508.2000000000001,496.1,8.61,677.0,734.65,14.81703296703297,40.84148351648348,179.62116991643455,7033.259999999999,1362.16,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11612, España",25.115465
111,111,36.81459,-5.743362,24.91565934065935,13.54478021978022,383.5,381.9,1.12,561.0,734.7,15.766758241758232,34.314835164835166,174.8379120879121,7016.55,1541.59,31.0,5.583384743260126," Bornos, Sierra de Cádiz, Cádiz, Andalucía, España",30.248497
112,112,36.75752,-5.506988,24.96978021978021,13.215659340659345,300.9,299.0,1.33,494.0,734.6833333333333,14.769230769230766,32.75576923076922,177.366391184573,7002.410000000001,1551.16,31.0,5.583384743260126," Sierra de Cádiz, Cádiz, Andalucía, 11670, España",60.953064
113,113,36.52969,-6.292657,25.22417582417582,14.33983516483516,317.0,317.0,0.0,464.0,734.65,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1586.5400000000002,35.0,5.433983793953375," Bahía de Cádiz, Cádiz, Andalucía, 11005, España",18.548288
114,114,36.28621,-5.419937,21.55,15.84423076923076,460.8,460.8,0.0,676.0,734.55,22.1434065934066,39.87802197802196,167.17857142857142,6970.290000000001,1329.14,38.0,5.054314968433137," Campo de Gibraltar, Cádiz, Andalucía, 11350, España",27.703123
115,115,36.41915,-6.149412,25.28049450549452,14.390384615384624,317.0,317.0,0.0,464.0,734.55,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1587.82,38.0,5.054314968433137," Bahía de Cádiz, Cádiz, Andalucía, 11130, España",26.061005
116,116,36.7408,-6.43587,23.525,15.328296703296706,337.3,337.3,0.0,437.0,734.6666666666666,19.80906593406593,33.28846153846153,202.0467032967033,7079.03,1493.75,35.0,5.433983793953375," Costa Noroeste, Cádiz, Andalucía, 11550, España",11.68862
117,117,36.27675,-6.088436,21.281868131868126,16.08104395604396,457.69999999999993,457.69999999999993,0.0,570.0,734.5166666666667,26.34752747252748,42.81236263736262,166.4368131868132,6999.84,1411.91,38.0,5.054314968433137," La Janda, Cádiz, Andalucía, 11140, España",20.33507
118,118,36.87319,-5.806213,24.91565934065935,13.54478021978022,383.5,381.9,1.12,561.0,734.65,15.766758241758232,34.314835164835166,174.8379120879121,7016.55,1542.0,31.0,5.583384743260126," Sierra de Cádiz, Cádiz, Andalucía, 11648, España",31.912043
119,119,36.85509,-5.323623,21.89697802197801,11.926098901098912,508.2000000000001,496.1,8.61,677.0,734.6666666666666,14.81703296703297,40.84148351648348,179.62116991643455,7033.259999999999,1402.32,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11687, España",39.7131
120,120,36.75837,-5.366071,19.821978021978016,9.7032967032967,479.6,468.0,8.19,582.0,734.65,12.355769230769234,38.30604395604396,190.0027700831025,7060.470000000001,1274.88,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11610, España",19.766941
121,121,36.68656,-6.137173,24.98049450549452,14.090384615384629,317.0,317.0,0.0,464.0,734.6666666666666,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1577.41,31.0,5.583384743260126," Campiña de Jerez, Cádiz, Andalucía, 11402, España",20.442743
122,122,36.43404,-5.453479,23.810989010989044,13.41703296703296,409.19999999999993,408.8,0.28,578.0,734.55,17.176923076923085,40.47527472527474,174.07438016528926,7008.67,1478.4299999999998,38.0,5.054314968433137," Campo de Gibraltar, Cádiz, Andalucía, 11339, España",50.401337
123,123,36.16118,-5.348256,21.65,15.944230769230783,460.8,460.8,0.0,676.0,734.4333333333333,22.1434065934066,39.87802197802196,167.17857142857142,6970.290000000001,1334.33,38.0,5.054314968433137," Campo de Gibraltar, Cádiz, Andalucía, 11300, España",33.025608
124,124,36.46768,-5.927894,24.315659340659344,12.944780219780212,383.5,381.9,1.12,561.0,734.5666666666667,15.766758241758232,34.314835164835166,174.8379120879121,7016.55,1520.41,38.0,5.054314968433137," La Janda, Cádiz, Andalucía, 11170, España",28.016796
125,125,36.93525,-5.267688,22.04038461538461,10.73296703296702,364.2000000000001,359.6,3.5700000000000003,514.0,734.6833333333333,14.72857142857142,36.33434065934068,203.68870523415976,7044.14,1415.11,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11690, España",21.229086
126,126,36.52333,-5.866053,24.010989010989,13.617032967032973,409.19999999999993,408.8,0.28,578.0,734.6166666666667,17.176923076923085,40.47527472527474,174.07438016528926,7008.67,1484.98,38.0,5.054314968433137," La Janda, Cádiz, Andalucía, 11178, España",37.59885
127,127,36.78968,-5.555545,23.20412087912088,12.734615384615392,461.5,453.4,5.8100000000000005,643.0,734.6666666666666,14.634340659340658,37.33489010989011,172.75414364640883,7014.43,1454.37,31.0,5.583384743260126," Sierra de Cádiz, Cádiz, Andalucía, 11660, España",62.666916
128,128,36.59695,-6.227526,25.22417582417582,14.33983516483516,317.0,317.0,0.0,464.0,734.5833333333334,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1586.77,31.0,5.583384743260126," Bahía de Cádiz, Cádiz, Andalucía, 11500, España",25.883152
129,129,36.52912,-6.191895,25.28049450549452,14.390384615384624,317.0,317.0,0.0,464.0,734.5666666666667,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1588.37,31.0,5.583384743260126," Bahía de Cádiz, Cádiz, Andalucía, 11510, España",28.47222
130,130,36.92159,-5.545621,25.66978021978021,13.915659340659344,300.9,299.0,1.33,494.0,734.6833333333333,14.769230769230766,32.75576923076922,177.366391184573,7002.410000000001,1573.4899999999998,31.0,5.583384743260126," Puerto Serrano, Sierra de Cádiz, Cádiz, Andalucía, España",41.603123
131,131,36.61699,-6.358202,25.22417582417582,14.33983516483516,317.0,317.0,0.0,464.0,734.65,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1586.5400000000002,35.0,5.433983793953375," Costa Noroeste, Cádiz, Andalucía, 11520, España",14.126947
132,132,36.46572,-6.196626,25.22417582417582,14.33983516483516,317.0,317.0,0.0,464.0,734.5333333333333,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1585.59,38.0,5.054314968433137," Bahía de Cádiz, Cádiz, Andalucía, 11100, España",27.672316
133,133,36.60554,-5.798952,23.910989010989017,13.517032967032971,409.19999999999993,408.8,0.28,578.0,734.65,17.176923076923085,40.47527472527474,174.07438016528926,7008.67,1481.66,31.0,5.583384743260126," San José del Valle, Campiña de Jerez, Cádiz, Andalucía, España",54.10199
134,134,36.20975,-5.384572,21.05,15.344230769230762,460.8,460.8,0.0,676.0,734.4833333333333,22.1434065934066,39.87802197802196,167.17857142857142,6970.290000000001,1311.16,38.0,5.054314968433137," San Roque, Campo de Gibraltar, Cádiz, Andalucía, España",29.184818
135,135,36.77882,-6.354198,25.28049450549452,14.390384615384624,317.0,317.0,0.0,464.0,734.65,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1587.82,35.0,5.433983793953375," Costa Noroeste, Cádiz, Andalucía, 11540, España",14.126947
136,136,36.86406,-5.181413,22.39093406593405,11.08186813186813,364.2000000000001,359.6,3.5700000000000003,514.0,734.7333333333333,14.72857142857142,36.33434065934068,203.68870523415976,7044.14,1427.3,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11692, España",22.35784
137,137,36.01271,-5.602954,23.259065934065948,15.269780219780216,388.6,388.6,0.0,538.0,734.5,22.047527472527463,47.68873626373627,155.2707182320442,6963.16,1397.37,38.0,5.054314968433137," Campo de Gibraltar, Cádiz, Andalucía, 11380, España",25.354988
138,138,36.91553,-5.234736,23.399999999999995,12.38653846153846,317.7,314.29999999999995,2.59,518.0,734.75,14.722802197802196,35.603021978021985,182.4435261707989,7012.73,1496.86,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11690, España",25.955986
139,139,36.86951,-6.176695,24.82417582417583,13.939835164835172,317.0,317.0,0.0,464.0,734.75,17.975549450549458,35.85164835164835,180.9835164835165,7081.37,1572.35,31.0,5.583384743260126," Costa Noroeste, Cádiz, Andalucía, 11560, España",36.3948
140,140,36.67771,-5.446557,21.220879120879115,14.53104395604396,458.6,453.0,3.92,620.0,734.6333333333333,16.901923076923076,39.261263736263736,167.77961432506888,7021.110000000001,1358.29,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11600, España",28.011433
141,141,36.25331,-5.962856,23.55769230769232,13.161263736263724,409.19999999999993,408.8,0.28,578.0,734.5666666666667,17.176923076923085,40.47527472527474,174.07438016528926,7008.67,1469.42,38.0,5.054314968433137," La Janda, Cádiz, Andalucía, 11150, España",40.55234
142,142,36.69587,-5.388137,19.94532967032968,9.975274725274724,508.2000000000001,496.1,8.61,677.0,734.65,14.81703296703297,40.84148351648348,179.62116991643455,7033.259999999999,1339.45,7.0,5.509188392551788," Sierra de Cádiz, Cádiz, Andalucía, 11611, España",21.992754
143,143,36.86132,-5.641834,24.91565934065935,13.54478021978022,383.5,381.9,1.12,561.0,734.7166666666667,15.766758241758232,34.314835164835166,174.8379120879121,7016.55,1541.33,31.0,5.583384743260126," Sierra de Cádiz, Cádiz, Andalucía, 11650, España",30.248497
144,144,36.84053,-5.390547,22.70412087912089,12.234615384615386,461.5,453.4,5.8100000000000005,643.0,734.7,14.634340659340658,37.33489010989011,172.75414364640883,7014.43,1437.65,31.0,5.583384743260126," Sierra de Cádiz, Cádiz, Andalucía, 11680, España",59.608322
145,145,38.02736,-4.524873,26.46318681318684,13.38269230769232,286.1,286.1,0.0,454.0,735.05,14.107692307692314,30.97994505494505,181.6991643454039,6820.6,1584.17,51.0,5.424112375886903," Adamuz, Córdoba, Andalucía, 14430, España",104.63358
146,146,37.51503,-4.656057,24.9815934065934,12.247527472527477,418.3,418.3,0.0,478.0,734.9,14.076373626373616,31.108791208791185,180.62637362637363,6933.26,1529.85,51.0,5.424112375886903," Aguilar de la Frontera, Córdoba, Andalucía, 14920, España",18.672916
147,147,38.38823,-4.967684,23.24340659340656,10.6184065934066,353.7,352.7,0.77,570.0,735.1833333333333,13.583516483516505,31.49395604395606,195.81267217630847,6763.25,1464.38,51.0,5.424112375886903," Plaza de los Pedroches, Alcaracejos, Córdoba, Andalucía, España",28.559332
148,148,37.439,-4.091205,23.525274725274706,10.427747252747254,440.1,439.2,0.63,612.0,734.8166666666667,12.333516483516489,32.982142857142875,195.61559888579387,6919.65,1434.79,559.0,5.519137776685632,"Calle Calvario, Almedinilla, Córdoba, Andalucía, España",23.674976
149,149,37.80959,-5.019958,26.92994505494505,13.460989010989,300.4,300.4,0.0,393.0,734.95,14.92445054945055,31.63736263736264,174.49447513812154,6878.21,1618.38,51.0,5.424112375886903," Almodóvar del Río, Córdoba, Andalucía, 14720, España",21.65443
150,150,38.41099,-4.897461,23.14340659340661,10.518406593406604,353.7,352.7,0.77,570.0,735.15,13.583516483516505,31.49395604395606,195.81267217630847,6763.25,1460.4899999999998,51.0,5.424112375886903,"Añora, Córdoba, Andalucía, 14460, España",29.566105
151,151,37.61441,-4.326089,24.7118131868132,11.95796703296704,441.6,441.5,0.07,566.0,734.9333333333333,12.889285714285704,31.859615384615378,186.4986225895317,6928.93,1489.04,48.0,5.513073731328453," Baena, Córdoba, Andalucía, 14850, España",17.808455
152,152,38.57843,-5.167119,23.787362637362644,11.446978021978026,338.6,337.6,0.77,497.0,735.2166666666667,13.553021978021974,31.193406593406603,201.1246537396122,6777.01,1480.69,51.0,5.424112375886903," Plaza de la Constitución, Belalcázar, Córdoba, Andalucía, España",25.219185
153,153,38.27234,-5.208753,23.717857142857152,11.76098901098901,355.7,354.7,0.77,518.0,735.15,14.387362637362632,32.19120879120875,196.45706371191136,6803.15,1499.45,51.0,5.424112375886903," Calle Córdoba, Belmez, Córdoba, Andalucía, España",27.485262
154,154,37.26732,-4.540418,24.03846153846154,12.134890109890115,368.9,367.1,1.4,515.0,734.8333333333334,13.168681318681315,32.90000000000001,189.021978021978,6961.74,1449.87,7.0,5.509188392551788," Plaza de La Constitución, Benamejí, Córdoba, Andalucía, España",22.109768
155,155,38.4065,-5.438988,23.03983516483516,10.569230769230767,313.2,313.0,0.28,488.0,735.2,13.808516483516486,31.44615384615384,205.04407713498625,6788.32,1468.5099999999998,51.0,5.424112375886903,"Calle Huertas, Los Blázquez, Córdoba, Andalucía, España",17.505924
156,156,37.89657,-4.383588,25.81428571428572,12.729120879120885,286.1,286.1,0.0,454.0,734.9833333333333,14.107692307692314,30.97994505494505,181.6991643454039,6820.6,1563.77,51.0,5.424112375886903," Bujalance, Córdoba, Andalucía, 14650, España",28.299046
157,157,37.47437,-4.425931,24.2118131868132,11.45796703296704,441.6,441.5,0.07,566.0,734.9166666666666,12.889285714285704,31.859615384615378,186.4986225895317,6928.93,1474.29,51.0,5.424112375886903," Cabra, Córdoba, Andalucía, 14940, España",22.354507
158,158,37.86741,-4.318819,25.54093406593408,12.3532967032967,387.7,387.5,0.14,525.0,735.0,12.752747252747255,30.65109890109889,191.6997245179064,6887.06,1529.5,51.0,5.424112375886903," Cañete de las Torres, Córdoba, Andalucía, 14660, España",18.732471
159,159,37.44359,-4.273436,23.674450549450555,10.580219780219778,440.1,439.2,0.63,612.0,734.8833333333333,12.333516483516489,32.982142857142875,195.61559888579387,6919.65,1438.11,559.0,5.519137776685632," Carcabuey, Córdoba, Andalucía, 14810, España",19.354141
160,160,38.27047,-4.32373,22.823901098901093,10.966208791208784,432.0,427.3,3.5,662.0,735.1166666666667,14.213461538461534,33.44999999999998,188.57777777777773,6735.83,1458.24,51.0,5.424112375886903,"Plaza de la Independencia Local, Cardeña, Córdoba, Andalucía, España",35.8098
161,161,37.67361,-4.932553,26.32994505494507,12.860989010989012,300.4,300.4,0.0,393.0,734.95,14.92445054945055,31.63736263736264,174.49447513812154,6878.21,1598.19,51.0,5.424112375886903," La Carlota, Córdoba, Andalucía, 14100, España",29.58132
162,162,37.94054,-4.498775,26.4881868131868,13.098901098901097,315.5,315.5,0.0,419.0,735.05,14.599175824175806,30.43818681318679,177.23756906077347,6892.129999999999,1594.2800000000002,51.0,5.424112375886903,"Plaza de la Constitución, El Carpio, Córdoba, Andalucía, España",54.13179
163,163,37.68864,-4.481579,26.0868131868132,12.814285714285708,348.8,348.8,0.0,481.0,734.8833333333333,13.511813186813193,30.3986263736264,184.1108033240997,6890.4,1557.0,51.0,5.424112375886903," Castro del Río, Córdoba, Andalucía, 14840, España",24.567127
164,164,38.40844,-4.500968,23.765384615384622,11.5978021978022,400.5,397.7,2.31,668.0,735.1833333333333,14.306043956043965,33.063461538461546,189.26256983240225,6740.29,1494.49,51.0,5.424112375886903," Calle Mayor, Conquista, Córdoba, Andalucía, España",31.980894
165,165,37.88473,-4.779152,26.829945054945075,13.360989010989018,300.4,300.4,0.0,393.0,735.0,14.92445054945055,31.63736263736264,174.49447513812154,6878.21,1615.23,51.0,5.424112375886903," Distrito Centro, Córdoba, Andalucía, 14003, España",30.325954
166,166,37.55457,-4.357603,23.82527472527474,10.72774725274726,440.1,439.2,0.63,612.0,734.9,12.333516483516489,32.982142857142875,195.61559888579387,6919.65,1443.1999999999998,51.0,5.424112375886903," Doña Mencía, Córdoba, Andalucía, 14860, España",22.200327
167,167,38.44524,-4.894932,23.39423076923078,10.76813186813186,353.7,352.7,0.77,570.0,735.1833333333333,13.583516483516505,31.49395604395606,195.81267217630847,6763.25,1468.0300000000002,51.0,5.424112375886903,"Plaza de la Villa, Dos Torres, Córdoba, Andalucía, España",30.250782
168,168,37.27488,-4.489717,24.08791208791211,12.183791208791222,368.9,367.1,1.4,515.0,734.8166666666667,13.168681318681315,32.90000000000001,189.021978021978,6961.74,1451.92,559.0,5.519137776685632,"Plaza de la Democracia, Encinas Reales, Córdoba, Andalucía, España",31.007078
